1031051834,Patrícia,Carvalho,87
1055839111,Juliana,Carvalho,40
1066589782,Fernanda,Pereira,65
1092073786,Gustavo,Costa,63
1153609643,Amanda,Almeida,64
1153609643,Amanda,Almeida,64
1153609643,Amanda,Almeida,64
1171303709,Bruno,Santos,85
1175556774,Patrícia,Gomes,65
1198756178,Beatriz,Nascimento,85
1201740209,Ricardo,Almeida,57
1219914995,Carlos,Costa,42
1231995662,Gustavo,Miranda,78
1272419750,Carlos,Barbosa,89
1277606625,Diego,Ferreira,78
1310986245,Paulo,Oliveira,33
1314336057,Marcos,Carvalho,41
1314336057,Marcos,Carvalho,41
1315080627,Mariana,Miranda,78
1321557327,Amanda,Souza,78
1324951935,Maria,Silva,27
1328233921,Camila,Barbosa,46
1329022784,Gustavo,Pinto,75
1342235504,Fernanda,Silva,65
1360494742,Ana,Ribeiro,40
1363527764,Mariana,Martins,53
1367492617,Gustavo,Ribeiro,74
1376836759,João,Santos,78
1391938707,Marcos,Oliveira,56
1431016097,João,Martins,76
1436644690,Mariana,Ribeiro,72
1439992570,Diego,Miranda,39
1450162444,João,Silva,22
1455616814,Patrícia,Pereira,33
1496284076,Diego,Costa,43
1507629420,Ana,Pereira,31
1525030064,Gustavo,Ribeiro,30
1530304407,Bruno,Nascimento,29
1534842981,Fernanda,Nascimento,81
1551334123,Pedro,Ferreira,24
1572018596,Carlos,Rodrigues,49
1591977074,Marcos,Gomes,51
1622499982,Bruno,Miranda,64
1629073992,Ricardo,Pinto,28
1632703491,Marcos,Santos,20
1632900042,Ana,Pinto,86
1636842633,Beatriz,Oliveira,88
1647286174,Gustavo,Barbosa,58
1647286174,Gustavo,Barbosa,58
1656277402,Pedro,Ferreira,81
1678073956,Carlos,Gomes,87
1696202336,Carlos,Dias,21
1699329745,Ana,Oliveira,68
1701277063,Carlos,Almeida,38
1704622656,Bruno,Rodrigues,66
1732815954,Paulo,Oliveira,36
1740966622,Lucas,Ribeiro,71
1749317560,Patrícia,Gomes,18
1751800778,Marcos,Lima,82
1769314027,Camila,Ribeiro,28
1775095465,Fernanda,Silva,87
1795598983,Marcos,Carvalho,79
1798677823,Pedro,Lima,63
1801962260,Camila,Oliveira,61
1807949800,Beatriz,Ferreira,65
1816778481,Beatriz,Ferreira,40
1817576018,Maria,Barbosa,73
1819023201,Gustavo,Ferreira,31
1823320025,Lucas,Souza,53
1824225358,Fernanda,Oliveira,50
1824225358,Fernanda,Oliveira,50
1828523329,Bruno,Silva,52
1834409325,Pedro,Almeida,64
1860742906,Amanda,Ferreira,37
1864876998,Marcos,Lima,66
1864876998,Marcos,Lima,66
1871091267,Gustavo,Oliveira,87
1871863759,Amanda,Barbosa,25
1897795014,Gustavo,Rocha,23
1911543167,Maria,Oliveira,55
1922719670,Lucas,Santos,19
1922719670,Lucas,Santos,19
1923315240,Marcos,Santos,58
1930646912,Gustavo,Dias,32
1958663992,Camila,Dias,90
1990739488,Lucas,Almeida,18
2000532853,Camila,Rodrigues,42
2000534749,Ana,Martins,41
2029172651,Lucas,Ribeiro,36
2041792911,Ana,Dias,46
2071277719,Pedro,Souza,30
2090542431,João,Rocha,25
2097909635,Ana,Costa,27
2102518582,Lucas,Dias,30
2103770023,Paulo,Costa,87
2113340781,Marcos,Lima,72
2124582470,Ricardo,Silva,81
2129182363,Patrícia,Pereira,60
2129182363,Patrícia,Pereira,60
2132640116,Beatriz,Pereira,83
2134820246,Paulo,Carvalho,82
2134820246,Paulo,Carvalho,82
2149290783,Marcos,Silva,30
2161437091,Mariana,Ferreira,67
2164871206,João,Lima,27
2164871206,João,Lima,27
2181299578,Juliana,Nascimento,18
2227760218,Maria,Martins,73
2241756168,Maria,Pinto,61
2251766689,Amanda,Lima,33
2259999663,Gustavo,Oliveira,86
2259999663,Gustavo,Oliveira,86
2274330372,Patrícia,Oliveira,86
2280177106,Carlos,Miranda,55
2280177106,Carlos,Miranda,55
2298358747,Fernanda,Ribeiro,33
2308912294,Paulo,Pinto,74
2311775331,Mariana,Rodrigues,71
2312178170,Fernanda,Lima,49
2323585935,Ricardo,Souza,44
2327639169,Fernanda,Pinto,81
2333247073,Amanda,Pereira,22
2335235845,Amanda,Martins,48
2356409309,Amanda,Pinto,86
2359886000,João,Silva,53
2371250682,Ana,Pereira,18
2402635688,Bruno,Miranda,65
2402681177,Juliana,Barbosa,31
2405377290,Camila,Ribeiro,85
2406511747,Pedro,Oliveira,76
2410261534,Bruno,Gomes,65
2410528359,Beatriz,Gomes,43
2412603542,Rafael,Nascimento,63
2413007886,Patrícia,Ferreira,84
2418798785,Diego,Pereira,85
2431810098,Mariana,Ferreira,45
2436524055,Lucas,Martins,50
2445890237,Maria,Pereira,52
2445890237,Maria,Pereira,52
2446546772,Maria,Ferreira,26
2455910245,Ana,Souza,28
2459408593,Rafael,Rodrigues,65
2481934667,Gustavo,Martins,58
2481934667,Gustavo,Martins,58
2493871389,Amanda,Pereira,76
2528546130,Camila,Rocha,42
2533441102,Mariana,Souza,27
2535396540,Mariana,Rocha,86
2538369779,Ana,Silva,41
2554645334,Bruno,Pinto,83
2562364063,Ricardo,Martins,44
2569829976,Diego,Pinto,74
2600520610,Ricardo,Almeida,31
2616684501,Rafael,Martins,34
2622519335,Beatriz,Pereira,82
2623126753,Gustavo,Pereira,57
2624987249,Rafael,Barbosa,25
2640093339,Beatriz,Gomes,81
2642362458,Camila,Almeida,66
2647223146,Fernanda,Pereira,23
2652951646,Amanda,Carvalho,44
2663820715,Fernanda,Nascimento,28
2665023741,Beatriz,Dias,88
2675512542,Bruno,Nascimento,41
2695775266,Camila,Almeida,89
2696315558,Maria,Silva,82
2697428906,Gustavo,Miranda,22
2697428906,Gustavo,Miranda,22
2714872717,Camila,Gomes,49
2716073607,Bruno,Rodrigues,43
2719264210,Mariana,Gomes,88
2720634591,Ana,Lima,49
2720634591,Ana,Lima,49
2720993525,Pedro,Pereira,18
2736379358,Diego,Almeida,50
2740940872,Maria,Almeida,80
2742378376,Carlos,Gomes,32
2755821477,João,Pinto,34
2755821477,João,Pinto,34
2764714243,Mariana,Oliveira,30
2767478366,Patrícia,Ribeiro,36
2772179316,Mariana,Ferreira,23
2772179316,Mariana,Ferreira,23
2787362184,Ricardo,Oliveira,75
2802224466,Pedro,Martins,59
2802224466,Pedro,Martins,59
2810003266,Beatriz,Oliveira,77
2821311482,Fernanda,Oliveira,56
2839278178,Diego,Ferreira,40
2839278178,Diego,Ferreira,40
2877217535,Marcos,Souza,82
2896660534,Mariana,Barbosa,28
2903008103,Amanda,Oliveira,26
2908466845,Juliana,Silva,53
2921851569,Ana,Costa,56
2927120539,Bruno,Barbosa,81
2940695725,Mariana,Souza,38
2957380101,Mariana,Almeida,63
2964991047,Ana,Martins,56
2964991047,Ana,Martins,56
2975997475,Lucas,Pinto,72
3003527517,Mariana,Barbosa,68
3003527517,Mariana,Barbosa,68
3010956797,Juliana,Martins,57
3022427931,Gustavo,Rodrigues,48
3024130011,Paulo,Oliveira,54
3024130011,Paulo,Oliveira,54
3044361995,Ana,Rocha,26
3056906744,Patrícia,Oliveira,72
3083491164,Patrícia,Martins,50
3108907140,Pedro,Almeida,19
3121914423,Camila,Oliveira,57
3123548366,Mariana,Costa,47
3133837742,Camila,Ribeiro,39
3149982508,João,Souza,56
3153888245,Carlos,Rocha,25
3153888245,Carlos,Rocha,25
3153888245,Carlos,Rocha,25
3155383161,Juliana,Gomes,90
3158464394,Marcos,Pereira,88
3163678175,Carlos,Ribeiro,88
3167871926,Ana,Ferreira,54
3168157366,Fernanda,Silva,71
3172116244,Mariana,Oliveira,71
3174870418,Bruno,Rocha,87
3174870418,Bruno,Rocha,87
3178078235,Patrícia,Barbosa,57
3190857882,Rafael,Barbosa,52
3200390291,Rafael,Almeida,35
3207560526,Amanda,Pinto,24
3231109387,Camila,Nascimento,29
3253555995,Paulo,Pinto,75
3260297480,Rafael,Rocha,72
3301411826,Maria,Martins,23
3307695008,Bruno,Lima,48
3314656571,Beatriz,Rodrigues,63
3324877365,Ana,Barbosa,86
3336564181,Gustavo,Pereira,44
3336702613,Patrícia,Rodrigues,26
3352110392,Fernanda,Silva,61
3368296353,Paulo,Miranda,19
3369368340,Carlos,Santos,33
3383367361,Fernanda,Souza,54
3383367361,Fernanda,Souza,54
3404384279,Patrícia,Nascimento,83
3405736891,Maria,Barbosa,20
3411373202,Carlos,Souza,28
3426027322,Gustavo,Pinto,34
3434499758,Juliana,Nascimento,70
3440585659,Juliana,Oliveira,78
3484843770,João,Martins,40
3521048114,Beatriz,Barbosa,29
3523319072,Diego,Rocha,18
3529472390,João,Rodrigues,75
3546128054,Lucas,Miranda,30
3559591516,Bruno,Rodrigues,27
3559591516,Bruno,Rodrigues,27
3559591516,Bruno,Rodrigues,27
3562439587,Paulo,Miranda,63
3574123157,Bruno,Silva,80
3613626398,Lucas,Barbosa,53
3616223593,Beatriz,Rodrigues,37
3619328875,Carlos,Costa,77
3631347921,Diego,Souza,46
3657744916,João,Pinto,45
3667580827,Lucas,Gomes,80
3674009254,Carlos,Dias,21
3692492693,Carlos,Martins,58
3712938700,Rafael,Santos,72
3721860032,Maria,Carvalho,31
3721860032,Maria,Carvalho,31
3721930418,João,Barbosa,56
3728102972,Amanda,Costa,75
3745209147,Diego,Souza,89
3749736456,Patrícia,Oliveira,38
3752303931,Ana,Silva,36
3752303931,Ana,Silva,36
3760207073,Patrícia,Gomes,68
3801625851,Juliana,Souza,34
3803543137,Lucas,Santos,37
3814634292,Fernanda,Lima,31
3820000390,Pedro,Santos,25
3845319807,Marcos,Martins,88
3854070084,Pedro,Costa,28
3859770348,Carlos,Almeida,74
3864732232,Carlos,Ribeiro,38
3875359662,Paulo,Costa,57
3880653331,Rafael,Carvalho,78
3881437104,Rafael,Barbosa,41
3886291279,Amanda,Souza,86
3909120302,Juliana,Pereira,20
3909276736,João,Barbosa,71
3919056651,Marcos,Oliveira,47
3921916580,Gustavo,Ribeiro,45
3965223955,Diego,Silva,63
3978863040,Bruno,Almeida,31
3980133761,Amanda,Oliveira,64
3988636536,Carlos,Santos,83
4025898810,Camila,Costa,59
4028744770,Gustavo,Ribeiro,87
4046551128,Gustavo,Gomes,82
4078593213,Lucas,Ribeiro,86
4093701185,Amanda,Rodrigues,89
4098956258,Amanda,Ribeiro,51
4122664350,Diego,Ribeiro,58
4129250698,Lucas,Lima,26
4136777679,Juliana,Miranda,43
4155830191,Beatriz,Almeida,73
4157429943,Carlos,Oliveira,63
4162742212,Ana,Oliveira,59
4162742212,Ana,Oliveira,59
4164851559,Gustavo,Ribeiro,87
4204730878,Camila,Rocha,60
4209776631,Maria,Souza,57
4210014996,Ana,Santos,78
4231697920,Beatriz,Rocha,64
4245797273,Pedro,Gomes,38
4249397684,Ricardo,Ribeiro,21
4249397684,Ricardo,Ribeiro,21
4262857375,Gustavo,Barbosa,52
4268544606,Ricardo,Barbosa,60
4276362814,Marcos,Ribeiro,76
4286323102,Gustavo,Ferreira,58
4302419350,Ricardo,Silva,65
4313455163,Ricardo,Barbosa,82
4313455163,Ricardo,Barbosa,82
4313455163,Ricardo,Barbosa,82
4328986143,Fernanda,Santos,24
4328986143,Fernanda,Santos,24
4331875109,Bruno,Pinto,38
4331875109,Bruno,Pinto,38
4332644458,Ana,Rodrigues,56
4341062864,Patrícia,Pinto,40
4344262047,Pedro,Almeida,86
4384196622,Diego,Oliveira,43
4389500541,Lucas,Oliveira,67
4389500541,Lucas,Oliveira,67
4397923410,Carlos,Almeida,36
4405809351,Pedro,Barbosa,74
4432400615,Bruno,Pereira,75
4432701851,Maria,Martins,79
4463585211,Maria,Santos,81
4482070015,Amanda,Almeida,26
4485157919,Bruno,Oliveira,32
4490925228,Maria,Gomes,22
4502814353,Pedro,Pereira,77
4504744243,Ricardo,Gomes,74
4505669375,Fernanda,Souza,35
4510583784,Amanda,Barbosa,72
4535859730,Carlos,Rocha,46
4535859730,Carlos,Rocha,46
4549804606,Juliana,Carvalho,57
4574129860,Lucas,Dias,79
4578131456,Carlos,Ferreira,47
4601041313,Rafael,Ferreira,60
4608432562,Pedro,Rodrigues,84
4624786357,Mariana,Carvalho,70
4666052261,Carlos,Almeida,80
4677933839,Rafael,Souza,37
4689900988,Beatriz,Costa,73
4694725878,Fernanda,Almeida,51
4695755526,Beatriz,Martins,68
4702059685,Pedro,Pinto,58
4711382675,Camila,Martins,37
4743694680,Juliana,Almeida,69
4746395246,Gustavo,Carvalho,36
4750004584,Maria,Nascimento,35
4755230335,João,Santos,40
4757097414,Ana,Dias,57
4774349021,Pedro,Ferreira,87
4777932082,Camila,Almeida,31
4793036149,Ricardo,Dias,39
4794161236,Juliana,Lima,87
4794905158,Fernanda,Barbosa,84
4810930548,Fernanda,Rocha,45
4816113362,Camila,Nascimento,65
4829407828,Gustavo,Lima,64
4829407828,Gustavo,Lima,64
4836481165,Diego,Ferreira,64
4852775867,Maria,Carvalho,67
4867828853,Patrícia,Nascimento,49
4886725140,Diego,Rodrigues,32
4891382496,Bruno,Oliveira,82
4907824336,Ana,Rodrigues,18
4910089145,Ricardo,Lima,43
4922105612,Ana,Pinto,90
4936653802,Bruno,Almeida,84
4950692519,Ana,Oliveira,62
4962732262,Beatriz,Santos,29
4963650882,Amanda,Silva,44
4970383410,Lucas,Oliveira,30
4970464855,Juliana,Santos,69
5009171953,Bruno,Pereira,89
5009171953,Bruno,Pereira,89
5025497239,Mariana,Souza,28
5031513465,Maria,Nascimento,71
5031513465,Maria,Nascimento,71
5031827369,Mariana,Santos,30
5035623724,Gustavo,Ribeiro,59
5044218512,Maria,Gomes,67
5057251684,Marcos,Rocha,49
5064138367,Maria,Pereira,53
5067482522,Diego,Lima,59
5069987585,Carlos,Ferreira,80
5074150723,Ricardo,Miranda,61
5079181589,Diego,Nascimento,84
5102719058,Pedro,Ribeiro,76
5111277613,Ricardo,Rodrigues,76
5115794238,Patrícia,Carvalho,71
5115794238,Patrícia,Carvalho,71
5132708725,Fernanda,Rodrigues,68
5143219143,Maria,Barbosa,74
5145386901,Beatriz,Barbosa,27
5150710816,Juliana,Carvalho,61
5155323415,Amanda,Costa,75
5155674092,Maria,Santos,68
5177188874,Amanda,Ribeiro,51
5195826328,João,Pinto,54
5206357243,Fernanda,Ribeiro,22
5208983187,Lucas,Silva,90
5222999362,Ana,Martins,59
5225898730,Patrícia,Carvalho,38
5245035783,Juliana,Almeida,40
5245035783,Juliana,Almeida,40
5282275349,Rafael,Barbosa,79
5283905306,Patrícia,Gomes,19
5289056651,Camila,Carvalho,74
5302618402,Juliana,Dias,89
5359627630,Maria,Miranda,80
5360656815,Marcos,Silva,84
5365045686,Amanda,Martins,23
5366933276,Lucas,Carvalho,51
5370923007,Pedro,Martins,58
5371860566,Camila,Barbosa,19
5372565633,Patrícia,Carvalho,50
5376130816,Bruno,Dias,34
5392220562,João,Santos,23
5400923195,Maria,Dias,89
5411526218,Pedro,Costa,79
5415280786,Fernanda,Rocha,79
5469050849,Rafael,Oliveira,78
5471996130,Beatriz,Pinto,64
5473601579,Ana,Oliveira,60
5476744531,Lucas,Barbosa,71
5479489830,Ana,Barbosa,72
5487396102,Diego,Silva,82
5490809983,Diego,Dias,69
5494692085,Beatriz,Ribeiro,90
5498578872,Camila,Pereira,25
5524110871,Rafael,Almeida,19
5530962771,Camila,Martins,84
5534009467,Fernanda,Barbosa,20
5534009467,Fernanda,Barbosa,20
5534353565,Maria,Pereira,72
5536291714,Ricardo,Ferreira,54
5547006887,Lucas,Silva,35
5550834840,Paulo,Rodrigues,34
5567242742,Maria,Rocha,83
5577979836,Bruno,Martins,20
5589351675,João,Souza,54
5596757799,Pedro,Santos,42
5608319126,Maria,Ribeiro,87
5610621756,Mariana,Martins,36
5610621756,Mariana,Martins,36
5614104886,Ricardo,Miranda,69
5616484085,Ricardo,Barbosa,75
5616484085,Ricardo,Barbosa,75
5626070247,Fernanda,Barbosa,59
5635384762,Paulo,Rodrigues,36
5641395376,Bruno,Pereira,51
5644685304,Juliana,Ferreira,59
5682996291,Fernanda,Costa,22
5694904578,Camila,Ribeiro,80
5711327235,Beatriz,Martins,39
5716298475,Fernanda,Barbosa,81
5717985753,Diego,Ribeiro,69
5720731156,Patrícia,Martins,40
5732136788,Gustavo,Almeida,63
5777196199,Patrícia,Santos,66
5777196199,Patrícia,Santos,66
5792517333,Juliana,Barbosa,32
5794815758,Ana,Silva,22
5802566212,Camila,Martins,79
5820935744,Pedro,Barbosa,31
5844512827,Carlos,Pinto,51
5865483388,Maria,Martins,81
5877155590,Gustavo,Lima,79
5917876634,Mariana,Nascimento,46
5925018872,Maria,Martins,69
5955870425,Lucas,Rocha,77
5960233980,Marcos,Rocha,49
5983124412,Diego,Souza,74
5983124412,Diego,Souza,74
5986856977,Pedro,Almeida,42
5993423221,João,Pinto,28
6014612058,Marcos,Pinto,89
6042942992,Pedro,Oliveira,40
6055817357,Amanda,Pereira,33
6067087624,João,Barbosa,34
6067087624,João,Barbosa,34
6084382913,Juliana,Carvalho,52
6089819209,Paulo,Barbosa,39
6093371986,Juliana,Barbosa,58
6102776974,Amanda,Pinto,64
6113900458,Amanda,Pereira,78
6137698237,Gustavo,Oliveira,89
6139203186,Bruno,Martins,77
6148546008,Ana,Oliveira,82
6152501917,Patrícia,Pinto,83
6152501917,Patrícia,Pinto,83
6154710578,Bruno,Souza,49
6155810835,Camila,Carvalho,38
6155810835,Camila,Carvalho,38
6157363561,Amanda,Souza,73
6158148881,Maria,Rocha,90
6158148881,Maria,Rocha,90
6165047255,Paulo,Santos,22
6180203155,Beatriz,Rocha,77
6180919015,Ricardo,Santos,55
6180919015,Ricardo,Santos,55
6195816189,Paulo,Pereira,87
6195873019,Mariana,Almeida,53
6200342442,Maria,Almeida,44
6201199068,Camila,Dias,18
6209434102,Lucas,Silva,31
6231438744,Lucas,Dias,49
6231459688,Amanda,Santos,20
6239726527,Paulo,Ferreira,52
6260674151,Fernanda,Almeida,82
6261262408,Amanda,Lima,66
6262953644,Pedro,Ribeiro,86
6285367492,Camila,Oliveira,85
6296201533,Beatriz,Nascimento,87
6318641761,Lucas,Silva,37
6337067910,Marcos,Pereira,89
6342587977,Mariana,Rodrigues,40
6348373230,Pedro,Ribeiro,70
6356735775,Gustavo,Pinto,55
6401374896,Patrícia,Nascimento,34
6407972968,Mariana,Lima,89
6423218081,Ana,Rodrigues,72
6434597317,Lucas,Souza,47
6460288368,Juliana,Dias,86
6473908753,Rafael,Nascimento,90
6485796886,Paulo,Oliveira,38
6493759044,Bruno,Pinto,24
6497768979,Diego,Souza,45
6515270127,Marcos,Silva,32
6527758446,Beatriz,Gomes,57
6533239691,Ana,Nascimento,66
6548708477,Diego,Costa,51
6562666885,Fernanda,Costa,60
6565823445,Lucas,Barbosa,60
6568867382,Mariana,Rodrigues,60
6581124507,Bruno,Nascimento,47
6585522950,Amanda,Almeida,54
6587448883,Amanda,Lima,49
6592088143,Pedro,Pinto,34
6593410406,Carlos,Miranda,30
6594003818,João,Gomes,71
6599954408,João,Miranda,58
6599954408,João,Miranda,58
6624813235,Bruno,Silva,74
6629439724,Carlos,Lima,74
6650688857,Beatriz,Souza,41
6650688857,Beatriz,Souza,41
6665347971,Maria,Miranda,20
6666045236,Diego,Pereira,45
6678498436,Mariana,Ribeiro,29
6686372185,Camila,Miranda,45
6693548910,Mariana,Oliveira,33
6706250917,Amanda,Lima,69
6708987092,Maria,Santos,29
6727520885,Fernanda,Dias,55
6739834488,Paulo,Nascimento,56
6740912602,Ricardo,Rocha,24
6745847609,Fernanda,Ribeiro,31
6748179890,Paulo,Gomes,22
6764540560,Mariana,Souza,26
6773306655,Beatriz,Lima,29
6778719249,Patrícia,Lima,66
6783676069,Beatriz,Barbosa,76
6783703939,Gustavo,Nascimento,81
6794673316,Patrícia,Oliveira,86
6813563622,Marcos,Almeida,73
6815114627,Ricardo,Costa,68
6824323330,Carlos,Carvalho,47
6831292850,Lucas,Ribeiro,28
6831764172,Beatriz,Barbosa,23
6835877663,Ana,Martins,27
6841457955,Bruno,Carvalho,88
6853890972,Ricardo,Gomes,40
6865232042,João,Almeida,38
6867364389,Marcos,Oliveira,65
6873544534,Rafael,Oliveira,53
6873544534,Rafael,Oliveira,53
6885684676,Patrícia,Barbosa,20
6905337019,Lucas,Rodrigues,47
6905711218,Pedro,Rodrigues,76
6919612766,Carlos,Silva,89
6921958730,Juliana,Ribeiro,85
6940978738,Patrícia,Santos,86
6944063721,Paulo,Martins,73
6973658794,Diego,Pereira,44
6973658794,Diego,Pereira,44
6977753238,Gustavo,Carvalho,79
6978999514,Juliana,Almeida,88
6982192902,Fernanda,Costa,21
6994292231,Amanda,Dias,82
7016451046,Lucas,Rodrigues,83
7016451046,Lucas,Rodrigues,83
7029667066,Mariana,Ferreira,45
7029667066,Mariana,Ferreira,45
7036665600,Bruno,Rodrigues,35
7041902416,Ana,Dias,75
7053496782,Bruno,Almeida,32
7061140223,Rafael,Miranda,71
7068686464,Ana,Almeida,78
7068686464,Ana,Almeida,78
7088640675,Beatriz,Silva,39
7099648863,Amanda,Pinto,83
7110648023,Carlos,Ferreira,83
7115238023,Beatriz,Lima,30
7119475052,Carlos,Souza,30
7121024234,Fernanda,Dias,45
7123367812,Ana,Costa,63
7127971763,Rafael,Silva,70
7127971763,Rafael,Silva,70
7145822337,Maria,Carvalho,21
7156956201,Bruno,Ferreira,42
7159696641,Gustavo,Silva,59
7208115562,Beatriz,Souza,68
7234615041,Pedro,Dias,24
7259403764,Diego,Almeida,28
7274200502,Amanda,Almeida,18
7297223187,João,Barbosa,70
7299447462,Mariana,Rodrigues,67
7300229007,Bruno,Gomes,79
7304637475,Paulo,Ribeiro,43
7324668997,Marcos,Pinto,25
7331407490,João,Martins,82
7333373204,Lucas,Silva,79
7349538101,Lucas,Martins,29
7349538101,Lucas,Martins,29
7349538101,Lucas,Martins,29
7355620229,Marcos,Miranda,54
7356475705,Pedro,Pereira,25
7365118939,Marcos,Silva,72
7370387746,Marcos,Gomes,82
7427617075,Camila,Dias,76
7443602344,Carlos,Lima,64
7480279727,Paulo,Silva,32
7509503545,Ana,Carvalho,73
7514976740,Maria,Pereira,86
7527354549,Marcos,Nascimento,19
7535024694,Ricardo,Almeida,31
7542552349,Lucas,Pereira,53
7553666845,Diego,Silva,90
7562208635,Lucas,Martins,58
7591445661,Amanda,Martins,69
7598897865,Lucas,Carvalho,57
7632713538,Gustavo,Dias,71
7661545806,Ana,Barbosa,74
7661545806,Ana,Barbosa,74
7667400184,Bruno,Martins,67
7667988996,Ricardo,Ribeiro,35
7671621720,Fernanda,Nascimento,85
7677595770,Fernanda,Barbosa,48
7698644491,Ana,Nascimento,62
7698644491,Ana,Nascimento,62
7698644491,Ana,Nascimento,62
7700535588,Carlos,Carvalho,51
7713599233,Pedro,Lima,88
7725021098,Rafael,Miranda,45
7725021098,Rafael,Miranda,45
7758708943,Mariana,Martins,89
7787956544,Mariana,Souza,56
7816184959,Paulo,Oliveira,23
7824814944,Ana,Oliveira,33
7828780661,Rafael,Almeida,62
7839313294,Maria,Lima,78
7843614244,Mariana,Martins,19
7851815775,Maria,Ribeiro,29
7851815775,Maria,Ribeiro,29
7902475670,Patrícia,Dias,22
7910651064,Maria,Dias,22
7934469690,Diego,Santos,24
7961990979,Camila,Miranda,72
7963132404,Diego,Rodrigues,28
7970509754,Juliana,Santos,18
7979966734,Juliana,Pinto,61
8019290221,Juliana,Almeida,48
8058582404,Amanda,Dias,80
8061294398,Juliana,Pereira,87
8075393985,Gustavo,Rocha,72
8086105726,Rafael,Pereira,82
8089747485,Amanda,Miranda,54
8089747485,Amanda,Miranda,54
8091006956,Amanda,Nascimento,29
8091257378,Mariana,Santos,23
8096492716,Bruno,Pereira,71
8109984527,Beatriz,Oliveira,87
8109984527,Beatriz,Oliveira,87
8141423757,Marcos,Costa,53
8169035034,Carlos,Souza,69
8169035034,Carlos,Souza,69
8177534337,Fernanda,Dias,53
8203917026,Paulo,Ribeiro,53
8215454470,Carlos,Pereira,71
8236616201,Bruno,Pereira,59
8236962690,Mariana,Lima,37
8243262538,Pedro,Ribeiro,19
8277056461,Beatriz,Souza,78
8282464913,Bruno,Oliveira,71
8282464913,Bruno,Oliveira,71
8283230898,Pedro,Gomes,86
8296561206,Fernanda,Rodrigues,53
8302237796,Fernanda,Ribeiro,43
8308320914,Lucas,Santos,48
8308689903,Beatriz,Carvalho,76
8317427448,Diego,Pinto,88
8334187155,João,Carvalho,42
8358897435,Fernanda,Souza,83
8389211634,Patrícia,Silva,33
8389211634,Patrícia,Silva,33
8390654025,Amanda,Pinto,88
8429069690,Fernanda,Ferreira,37
8444453256,Patrícia,Pereira,29
8469873297,Rafael,Barbosa,52
8477279728,João,Pinto,35
8488686562,Diego,Lima,65
8489172864,Juliana,Ferreira,28
8495254003,Juliana,Santos,88
8496538519,Marcos,Souza,65
8501657905,Juliana,Lima,89
8509549305,Amanda,Martins,72
8515122866,Maria,Silva,76
8520633461,Pedro,Barbosa,81
